unit_id,treatment,checkout_completed,pre_purchase_score
shopper_0005001,1,0,0.72557837
shopper_0005002,1,0,0.46957363
shopper_0005003,0,0,0.38771244
shopper_0005004,1,0,0.77675778
shopper_0005005,1,0,0.52262070
shopper_0005006,1,0,0.16609064
shopper_0005007,0,0,0.84865823
shopper_0005008,1,0,0.45181748
shopper_0005009,1,0,0.74529317
shopper_0005010,0,1,0.21374216
shopper_0005011,1,0,0.40493504
shopper_0005012,1,0,0.45708697
shopper_0005013,1,0,0.55615174
shopper_0005014,1,0,0.53870333
shopper_0005015,0,0,0.35672564
shopper_0005016,0,0,0.70597584
shopper_0005017,1,1,0.22041501
shopper_0005018,1,0,0.47313905
shopper_0005019,1,0,0.14828899
shopper_0005020,1,0,0.14657591
shopper_0005021,0,0,0.32974587
shopper_0005022,0,0,0.19703404
shopper_0005023,0,0,0.52154500
shopper_0005024,1,1,0.85002819
shopper_0005025,1,0,0.61430043
shopper_0005026,0,0,0.84594374
shopper_0005027,0,0,0.11776223
shopper_0005028,1,0,0.26815278
shopper_0005029,1,0,0.56107607
shopper_0005030,0,0,0.36658713
shopper_0005031,1,1,0.60468426
shopper_0005032,1,1,0.47048758
shopper_0005033,1,0,0.35736456
shopper_0005034,0,0,0.83955564
shopper_0005035,0,0,0.81031888
shopper_0005036,1,0,0.76890633
shopper_0005037,1,0,0.55982299
shopper_0005038,1,1,0.75964707
shopper_0005039,0,0,0.36148181
shopper_0005040,0,1,0.84727161
shopper_0005041,0,0,0.31298384
shopper_0005042,0,0,0.47868338
shopper_0005043,0,0,0.73815627
shopper_0005044,0,0,0.75862090
shopper_0005045,0,0,0.41565156
shopper_0005046,0,0,0.27069635
shopper_0005047,1,0,0.53716533
shopper_0005048,0,0,0.36521999
shopper_0005049,1,0,0.56430599
shopper_0005050,1,0,0.48376502
shopper_0005051,0,0,0.61861946
shopper_0005052,1,0,0.57793704
shopper_0005053,0,0,0.19735389
shopper_0005054,0,1,0.30139588
shopper_0005055,0,0,0.67687704
shopper_0005056,1,0,0.62697594
shopper_0005057,0,0,0.21735989
shopper_0005058,0,0,0.29862998
shopper_0005059,0,0,0.63435454
shopper_0005060,0,0,0.79339702
shopper_0005061,0,1,0.20348773
shopper_0005062,0,0,0.21207476
shopper_0005063,0,0,0.71246543
shopper_0005064,1,0,0.54000865
shopper_0005065,0,0,0.33187667
shopper_0005066,0,0,0.58406510
shopper_0005067,1,1,0.75563186
shopper_0005068,0,0,0.81612245
shopper_0005069,0,0,0.31528319
shopper_0005070,0,0,0.38797396
shopper_0005071,0,0,0.62833201
shopper_0005072,1,0,0.12953368
shopper_0005073,1,0,0.64701149
shopper_0005074,1,0,0.78489501
shopper_0005075,0,0,0.15294537
shopper_0005076,0,0,0.11666917
shopper_0005077,0,0,0.20245406
shopper_0005078,1,0,0.36579298
shopper_0005079,0,0,0.50618649
shopper_0005080,1,0,0.42885559
shopper_0005081,1,0,0.42429529
shopper_0005082,0,0,0.34301772
shopper_0005083,1,0,0.29029678
shopper_0005084,0,0,0.90384322
shopper_0005085,1,0,0.69430238
shopper_0005086,1,1,0.85648299
shopper_0005087,0,1,0.46705251
shopper_0005088,1,0,0.54878699
shopper_0005089,1,0,0.10799426
shopper_0005090,1,0,0.37782490
shopper_0005091,1,0,0.35377326
shopper_0005092,0,0,0.45617667
shopper_0005093,0,0,0.59926527
shopper_0005094,1,0,0.83535564
shopper_0005095,1,1,0.69327425
shopper_0005096,1,0,0.69495579
shopper_0005097,1,0,0.25011342
shopper_0005098,1,0,0.60490452
shopper_0005099,1,0,0.45799296
shopper_0005100,1,0,0.47001772
shopper_0005101,1,0,0.31516392
shopper_0005102,1,0,0.41579204
shopper_0005103,0,0,0.68145566
shopper_0005104,0,0,0.40860280
shopper_0005105,1,0,0.50268148
shopper_0005106,0,0,0.57680350
shopper_0005107,0,0,0.72778888
shopper_0005108,1,0,0.50238889
shopper_0005109,0,0,0.11983882
shopper_0005110,1,0,0.66626216
shopper_0005111,0,0,0.64595943
shopper_0005112,0,0,0.45189304
shopper_0005113,1,0,0.78169218
shopper_0005114,0,0,0.24460697
shopper_0005115,1,0,0.61098233
shopper_0005116,0,0,0.38967722
shopper_0005117,0,0,0.80144781
shopper_0005118,0,0,0.42719249
shopper_0005119,1,0,0.47078508
shopper_0005120,1,0,0.36192013
shopper_0005121,1,0,0.68392648
shopper_0005122,0,0,0.86785065
shopper_0005123,0,0,0.66401150
shopper_0005124,0,0,0.63173942
shopper_0005125,1,0,0.20777979
shopper_0005126,0,0,0.38226854
shopper_0005127,0,0,0.68731268
shopper_0005128,0,0,0.83629169
shopper_0005129,0,0,0.74240736
shopper_0005130,1,1,0.29091625
shopper_0005131,0,0,0.80831451
shopper_0005132,1,0,0.74636857
shopper_0005133,0,0,0.09389850
shopper_0005134,1,0,0.63980393
shopper_0005135,1,0,0.14575060
shopper_0005136,0,1,0.07914315
shopper_0005137,0,0,0.52900294
shopper_0005138,0,0,0.59234358
shopper_0005139,1,0,0.80317718
shopper_0005140,1,0,0.43053661
shopper_0005141,1,0,0.26809025
shopper_0005142,0,0,0.44878785
shopper_0005143,0,0,0.18729238
shopper_0005144,1,1,0.36308136
shopper_0005145,0,1,0.64911141
shopper_0005146,0,0,0.82485177
shopper_0005147,1,0,0.18330936
shopper_0005148,1,0,0.64755976
shopper_0005149,0,0,0.52154981
shopper_0005150,0,1,0.46840331
shopper_0005151,1,0,0.58206027
shopper_0005152,1,0,0.79541553
shopper_0005153,0,0,0.16360564
shopper_0005154,1,0,0.72354869
shopper_0005155,0,0,0.59930143
shopper_0005156,0,0,0.42848604
shopper_0005157,0,0,0.31922713
shopper_0005158,0,0,0.41460021
shopper_0005159,0,0,0.09422707
shopper_0005160,1,0,0.77526506
shopper_0005161,0,0,0.77356760
shopper_0005162,1,0,0.27497977
shopper_0005163,0,0,0.42781113
shopper_0005164,0,0,0.45949806
shopper_0005165,0,1,0.48810473
shopper_0005166,1,0,0.69837877
shopper_0005167,0,0,0.84850984
shopper_0005168,1,0,0.64475024
shopper_0005169,0,0,0.54135684
shopper_0005170,1,0,0.66465165
shopper_0005171,0,0,0.58502540
shopper_0005172,1,0,0.24397815
shopper_0005173,1,0,0.72173408
shopper_0005174,1,0,0.52215629
shopper_0005175,0,0,0.48207986
shopper_0005176,1,0,0.44208871
shopper_0005177,0,0,0.29223543
shopper_0005178,1,1,0.38192166
shopper_0005179,0,0,0.84517858
shopper_0005180,0,0,0.10095075
shopper_0005181,1,0,0.79957557
shopper_0005182,1,0,0.53205958
shopper_0005183,1,1,0.66226945
shopper_0005184,0,0,0.09038740
shopper_0005185,1,1,0.45786997
shopper_0005186,1,1,0.65080680
shopper_0005187,1,0,0.22242598
shopper_0005188,0,1,0.79980948
shopper_0005189,1,0,0.47691973
shopper_0005190,1,0,0.64405363
shopper_0005191,0,0,0.28432518
shopper_0005192,0,0,0.46914497
shopper_0005193,0,0,0.41692430
shopper_0005194,1,0,0.36044105
shopper_0005195,0,1,0.41599731
shopper_0005196,1,0,0.06842451
shopper_0005197,0,0,0.33356809
shopper_0005198,1,0,0.66714213
shopper_0005199,1,0,0.60158207
shopper_0005200,0,0,0.35692333
shopper_0005201,1,1,0.70461961
shopper_0005202,0,0,0.25048477
shopper_0005203,0,0,0.69111272
shopper_0005204,0,1,0.41726591
shopper_0005205,0,0,0.87797446
shopper_0005206,1,0,0.05789835
shopper_0005207,0,0,0.77947454
shopper_0005208,1,0,0.78711278
shopper_0005209,1,0,0.85401300
shopper_0005210,0,0,0.77641403
shopper_0005211,1,0,0.06208880
shopper_0005212,0,1,0.33428733
shopper_0005213,1,0,0.84298212
shopper_0005214,0,0,0.47820499
shopper_0005215,0,0,0.44231016
shopper_0005216,1,0,0.43701476
shopper_0005217,1,0,0.53034628
shopper_0005218,0,0,0.30626645
shopper_0005219,1,0,0.80951643
shopper_0005220,1,0,0.35751590
shopper_0005221,1,0,0.45977166
shopper_0005222,0,0,0.66392334
shopper_0005223,1,0,0.60548828
shopper_0005224,0,0,0.25718723
shopper_0005225,0,0,0.55662409
shopper_0005226,0,0,0.48070457
shopper_0005227,0,0,0.68672932
shopper_0005228,1,0,0.51163663
shopper_0005229,1,0,0.96433736
shopper_0005230,0,0,0.64417644
shopper_0005231,0,1,0.53968261
shopper_0005232,1,0,0.18497903
shopper_0005233,0,0,0.71588385
shopper_0005234,1,0,0.67065411
shopper_0005235,1,0,0.81375462
shopper_0005236,1,0,0.62058979
shopper_0005237,0,0,0.59826020
shopper_0005238,1,0,0.17369586
shopper_0005239,1,1,0.53175004
shopper_0005240,1,0,0.85519674
shopper_0005241,1,1,0.80005032
shopper_0005242,1,0,0.46354110
shopper_0005243,1,0,0.16963778
shopper_0005244,1,0,0.67524694
shopper_0005245,1,0,0.79352406
shopper_0005246,0,0,0.71804285
shopper_0005247,1,0,0.81090273
shopper_0005248,0,0,0.17694046
shopper_0005249,1,0,0.82809852
shopper_0005250,0,0,0.53028206
shopper_0005251,1,0,0.48874925
shopper_0005252,1,0,0.65117039
shopper_0005253,0,0,0.45228599
shopper_0005254,0,0,0.51032461
shopper_0005255,0,0,0.05558537
shopper_0005256,1,0,0.62786754
shopper_0005257,1,0,0.17814855
shopper_0005258,0,0,0.70774576
shopper_0005259,0,0,0.61150149
shopper_0005260,1,0,0.53728026
shopper_0005261,1,0,0.42824204
shopper_0005262,1,0,0.78016318
shopper_0005263,0,0,0.13264012
shopper_0005264,1,0,0.51608605
shopper_0005265,1,0,0.24186263
shopper_0005266,1,0,0.47814131
shopper_0005267,0,0,0.73911763
shopper_0005268,0,0,0.70202323
shopper_0005269,1,1,0.37157555
shopper_0005270,0,0,0.26908211
shopper_0005271,1,0,0.42118626
shopper_0005272,1,0,0.46250500
shopper_0005273,1,1,0.61427771
shopper_0005274,1,0,0.39877616
shopper_0005275,1,0,0.36473047
shopper_0005276,1,0,0.56160023
shopper_0005277,1,0,0.82479296
shopper_0005278,0,0,0.88191734
shopper_0005279,0,0,0.46127904
shopper_0005280,0,0,0.87288509
shopper_0005281,1,0,0.08351086
shopper_0005282,1,1,0.31276128
shopper_0005283,1,0,0.49537989
shopper_0005284,1,0,0.71333275
shopper_0005285,1,0,0.37751797
shopper_0005286,0,0,0.58751745
shopper_0005287,0,0,0.52508537
shopper_0005288,1,0,0.52378453
shopper_0005289,0,0,0.15603247
shopper_0005290,1,0,0.80799379
shopper_0005291,0,0,0.73614811
shopper_0005292,1,0,0.85114961
shopper_0005293,1,0,0.89424632
shopper_0005294,1,0,0.64675094
shopper_0005295,1,0,0.58921949
shopper_0005296,0,0,0.43214194
shopper_0005297,1,0,0.14621501
shopper_0005298,0,1,0.26944446
shopper_0005299,1,0,0.35629582
shopper_0005300,0,1,0.25451709
shopper_0005301,0,0,0.12774151
shopper_0005302,1,0,0.69945179
shopper_0005303,0,0,0.16074219
shopper_0005304,1,0,0.15913866
shopper_0005305,1,0,0.60877251
shopper_0005306,0,0,0.35291144
shopper_0005307,1,0,0.27217312
shopper_0005308,0,0,0.09834531
shopper_0005309,1,0,0.75883410
shopper_0005310,0,0,0.31994304
shopper_0005311,1,0,0.16141716
shopper_0005312,1,1,0.25679054
shopper_0005313,0,0,0.22969196
shopper_0005314,1,0,0.12673569
shopper_0005315,1,0,0.58844627
shopper_0005316,1,0,0.38935575
shopper_0005317,0,0,0.34077333
shopper_0005318,1,0,0.75497111
shopper_0005319,0,0,0.45093809
shopper_0005320,1,0,0.14860302
shopper_0005321,1,0,0.40631156
shopper_0005322,0,0,0.39064051
shopper_0005323,1,0,0.48302705
shopper_0005324,0,0,0.87937772
shopper_0005325,1,0,0.76880539
shopper_0005326,0,0,0.35550285
shopper_0005327,1,0,0.48303681
shopper_0005328,0,0,0.40386421
shopper_0005329,0,0,0.23426278
shopper_0005330,1,1,0.75590114
shopper_0005331,1,0,0.54425531
shopper_0005332,0,0,0.17114139
shopper_0005333,0,0,0.30414175
shopper_0005334,0,0,0.68865671
shopper_0005335,1,0,0.57632160
shopper_0005336,1,1,0.90101725
shopper_0005337,1,0,0.34199866
shopper_0005338,0,0,0.44621361
shopper_0005339,0,0,0.65277981
shopper_0005340,1,0,0.85080078
shopper_0005341,0,0,0.26139997
shopper_0005342,1,0,0.60121655
shopper_0005343,1,0,0.25171939
shopper_0005344,0,0,0.30333024
shopper_0005345,0,0,0.53919131
shopper_0005346,1,0,0.52701283
shopper_0005347,1,0,0.28209828
shopper_0005348,0,0,0.35098202
shopper_0005349,1,1,0.88131054
shopper_0005350,1,0,0.23241262
shopper_0005351,1,0,0.46395967
shopper_0005352,1,0,0.05523917
shopper_0005353,0,0,0.30058925
shopper_0005354,1,0,0.52623496
shopper_0005355,0,0,0.33654018
shopper_0005356,1,0,0.46552866
shopper_0005357,1,0,0.16659894
shopper_0005358,1,0,0.84999615
shopper_0005359,1,0,0.44936560
shopper_0005360,0,1,0.84121381
shopper_0005361,0,0,0.67113836
shopper_0005362,0,0,0.70126481
shopper_0005363,0,0,0.11507127
shopper_0005364,1,0,0.44349983
shopper_0005365,0,0,0.34220758
shopper_0005366,1,0,0.52227006
shopper_0005367,1,1,0.87572242
shopper_0005368,0,0,0.39879794
shopper_0005369,0,0,0.79677953
shopper_0005370,1,0,0.58925342
shopper_0005371,1,0,0.54830299
shopper_0005372,1,1,0.56848576
shopper_0005373,0,0,0.63801097
shopper_0005374,1,0,0.84514004
shopper_0005375,1,0,0.09251007
shopper_0005376,1,0,0.52899041
shopper_0005377,0,0,0.70751713
shopper_0005378,0,0,0.65193880
shopper_0005379,1,0,0.05567010
shopper_0005380,0,0,0.08742779
shopper_0005381,1,0,0.31887728
shopper_0005382,1,0,0.17519942
shopper_0005383,0,0,0.37523990
shopper_0005384,0,0,0.66638125
shopper_0005385,0,0,0.59159131
shopper_0005386,1,0,0.36987968
shopper_0005387,0,0,0.78252751
shopper_0005388,0,0,0.75232533
shopper_0005389,0,0,0.42294712
shopper_0005390,1,0,0.66206381
shopper_0005391,0,0,0.24323928
shopper_0005392,0,0,0.36763263
shopper_0005393,1,1,0.75920207
shopper_0005394,0,0,0.69899223
shopper_0005395,0,1,0.66911966
shopper_0005396,0,0,0.68917762
shopper_0005397,1,0,0.46310534
shopper_0005398,0,0,0.61767242
shopper_0005399,0,0,0.09946806
shopper_0005400,0,0,0.55480938
shopper_0005401,1,0,0.42117060
shopper_0005402,1,0,0.22210784
shopper_0005403,0,0,0.39788283
shopper_0005404,1,0,0.56207882
shopper_0005405,0,0,0.09429619
shopper_0005406,0,1,0.52295581
shopper_0005407,1,0,0.25609957
shopper_0005408,0,0,0.43906340
shopper_0005409,0,0,0.42505197
shopper_0005410,0,0,0.14247129
shopper_0005411,1,0,0.73671476
shopper_0005412,0,0,0.30071118
shopper_0005413,1,0,0.85076481
shopper_0005414,0,0,0.55230588
shopper_0005415,0,0,0.27600752
shopper_0005416,0,1,0.34311772
shopper_0005417,1,0,0.29383854
shopper_0005418,1,0,0.20907831
shopper_0005419,0,0,0.42197265
shopper_0005420,0,0,0.84440818
shopper_0005421,0,0,0.47889391
shopper_0005422,0,0,0.19786936
shopper_0005423,0,0,0.62101102
shopper_0005424,1,0,0.63576750
shopper_0005425,1,0,0.57918189
shopper_0005426,0,0,0.30191334
shopper_0005427,0,0,0.71874579
shopper_0005428,0,0,0.91894549
shopper_0005429,0,0,0.12603878
shopper_0005430,1,0,0.40784947
shopper_0005431,0,0,0.39621503
shopper_0005432,1,0,0.63894015
shopper_0005433,0,0,0.53810745
shopper_0005434,0,0,0.47938082
shopper_0005435,1,0,0.57355816
shopper_0005436,1,0,0.61565630
shopper_0005437,1,0,0.74104948
shopper_0005438,1,0,0.42166557
shopper_0005439,0,1,0.23220118
shopper_0005440,1,0,0.40703054
shopper_0005441,0,0,0.32358545
shopper_0005442,0,0,0.79750604
shopper_0005443,1,0,0.41219394
shopper_0005444,1,0,0.69137892
shopper_0005445,1,0,0.62638389
shopper_0005446,1,0,0.33057442
shopper_0005447,1,0,0.59442027
shopper_0005448,0,0,0.49553528
shopper_0005449,0,0,0.59999169
shopper_0005450,1,0,0.21457418
shopper_0005451,0,0,0.51874091
shopper_0005452,0,0,0.61656329
shopper_0005453,1,0,0.02052160
shopper_0005454,0,0,0.40853342
shopper_0005455,1,0,0.78479622
shopper_0005456,1,0,0.43712518
shopper_0005457,0,0,0.66696074
shopper_0005458,0,1,0.67109285
shopper_0005459,0,0,0.57714692
shopper_0005460,1,0,0.21597791
shopper_0005461,1,1,0.87734460
shopper_0005462,0,0,0.40668347
shopper_0005463,0,0,0.34083834
shopper_0005464,0,1,0.82833616
shopper_0005465,0,0,0.30692963
shopper_0005466,0,1,0.89975929
shopper_0005467,1,0,0.62140789
shopper_0005468,0,1,0.15118641
shopper_0005469,1,0,0.29729216
shopper_0005470,0,0,0.60964230
shopper_0005471,0,0,0.25713623
shopper_0005472,1,0,0.67401923
shopper_0005473,0,0,0.38927622
shopper_0005474,1,0,0.51881865
shopper_0005475,1,0,0.70464289
shopper_0005476,1,0,0.42969470
shopper_0005477,0,0,0.87629966
shopper_0005478,0,0,0.39326476
shopper_0005479,1,0,0.28514572
shopper_0005480,0,0,0.35326668
shopper_0005481,0,0,0.58258888
shopper_0005482,1,0,0.22535775
shopper_0005483,1,0,0.18505653
shopper_0005484,1,0,0.81243377
shopper_0005485,1,0,0.67606645
shopper_0005486,1,0,0.74976513
shopper_0005487,1,0,0.83175820
shopper_0005488,0,0,0.29848906
shopper_0005489,0,0,0.14250209
shopper_0005490,1,0,0.54512086
shopper_0005491,1,0,0.27131913
shopper_0005492,1,0,0.19246153
shopper_0005493,1,1,0.49853930
shopper_0005494,1,1,0.49356569
shopper_0005495,1,1,0.51627767
shopper_0005496,1,1,0.52484831
shopper_0005497,0,0,0.62868684
shopper_0005498,1,0,0.29209191
shopper_0005499,1,0,0.38749751
shopper_0005500,0,0,0.16850954
shopper_0005501,1,0,0.28252317
shopper_0005502,1,0,0.88640257
shopper_0005503,1,0,0.46596777
shopper_0005504,1,0,0.76620832
shopper_0005505,1,1,0.44085358
shopper_0005506,1,0,0.48118834
shopper_0005507,0,0,0.09999725
shopper_0005508,0,0,0.33352180
shopper_0005509,0,0,0.22154216
shopper_0005510,1,0,0.49327650
shopper_0005511,1,0,0.68840662
shopper_0005512,0,1,0.57701446
shopper_0005513,1,0,0.67862137
shopper_0005514,1,0,0.61553828
shopper_0005515,1,0,0.24968827
shopper_0005516,0,0,0.13454412
shopper_0005517,0,0,0.40279038
shopper_0005518,0,0,0.71588124
shopper_0005519,1,0,0.71745055
shopper_0005520,1,0,0.33147472
shopper_0005521,1,0,0.44965415
shopper_0005522,0,0,0.34927315
shopper_0005523,0,0,0.21347933
shopper_0005524,0,1,0.49897877
shopper_0005525,0,0,0.13338114
shopper_0005526,0,0,0.32634459
shopper_0005527,1,0,0.24220204
shopper_0005528,0,0,0.67983372
shopper_0005529,1,0,0.35656757
shopper_0005530,0,0,0.27096452
shopper_0005531,0,0,0.69303419
shopper_0005532,1,0,0.77982682
shopper_0005533,0,0,0.79752201
shopper_0005534,1,0,0.92451674
shopper_0005535,1,0,0.66240110
shopper_0005536,1,1,0.87803401
shopper_0005537,1,0,0.53162766
shopper_0005538,0,0,0.76450496
shopper_0005539,1,0,0.86115886
shopper_0005540,1,0,0.40974644
shopper_0005541,0,0,0.76806106
shopper_0005542,1,0,0.26537506
shopper_0005543,1,0,0.13257579
shopper_0005544,1,0,0.38785502
shopper_0005545,1,0,0.38635915
shopper_0005546,1,0,0.40056853
shopper_0005547,0,0,0.51043964
shopper_0005548,0,0,0.94117747
shopper_0005549,0,0,0.58098572
shopper_0005550,0,0,0.84757753
shopper_0005551,0,0,0.80442891
shopper_0005552,1,1,0.90127966
shopper_0005553,0,0,0.82000333
shopper_0005554,0,0,0.75641261
shopper_0005555,1,0,0.26574351
shopper_0005556,0,0,0.30764465
shopper_0005557,1,0,0.38723136
shopper_0005558,1,0,0.23779006
shopper_0005559,0,0,0.49080499
shopper_0005560,1,0,0.70543081
shopper_0005561,0,0,0.52046409
shopper_0005562,1,0,0.41807310
shopper_0005563,0,0,0.55982608
shopper_0005564,1,0,0.13464880
shopper_0005565,0,0,0.64157476
shopper_0005566,1,1,0.70091544
shopper_0005567,0,0,0.30982876
shopper_0005568,0,1,0.45885971
shopper_0005569,0,0,0.09768395
shopper_0005570,0,0,0.73319646
shopper_0005571,1,0,0.46788610
shopper_0005572,0,0,0.10733900
shopper_0005573,1,1,0.40847230
shopper_0005574,1,0,0.23654005
shopper_0005575,0,0,0.83305677
shopper_0005576,1,0,0.65819920
shopper_0005577,1,0,0.65236727
shopper_0005578,0,0,0.33480371
shopper_0005579,0,0,0.39386594
shopper_0005580,1,0,0.39705489
shopper_0005581,0,0,0.54774248
shopper_0005582,0,0,0.22711751
shopper_0005583,1,0,0.39978266
shopper_0005584,1,1,0.91163026
shopper_0005585,0,0,0.46709491
shopper_0005586,1,0,0.40128470
shopper_0005587,1,0,0.78783559
shopper_0005588,1,0,0.98080699
shopper_0005589,0,0,0.55899814
shopper_0005590,1,1,0.85745480
shopper_0005591,0,0,0.52447681
shopper_0005592,0,0,0.86821729
shopper_0005593,0,0,0.57437423
shopper_0005594,1,0,0.73741433
shopper_0005595,0,0,0.23143613
shopper_0005596,1,0,0.41033509
shopper_0005597,1,0,0.76626464
shopper_0005598,0,0,0.47650514
shopper_0005599,0,0,0.48078693
shopper_0005600,1,0,0.09885319
shopper_0005601,1,1,0.77404862
shopper_0005602,1,0,0.68585511
shopper_0005603,1,0,0.52854203
shopper_0005604,0,0,0.27692239
shopper_0005605,1,0,0.51416535
shopper_0005606,1,0,0.77552690
shopper_0005607,1,0,0.28044815
shopper_0005608,0,0,0.21885227
shopper_0005609,1,0,0.29859028
shopper_0005610,1,0,0.59631450
shopper_0005611,0,0,0.48777524
shopper_0005612,0,0,0.72783144
shopper_0005613,0,0,0.69861198
shopper_0005614,1,0,0.44822004
shopper_0005615,0,0,0.88296098
shopper_0005616,0,0,0.46193634
shopper_0005617,1,0,0.16318053
shopper_0005618,1,0,0.32656605
shopper_0005619,0,0,0.72907547
shopper_0005620,1,0,0.07090139
shopper_0005621,0,0,0.40229956
shopper_0005622,1,0,0.18910666
shopper_0005623,1,0,0.53540552
shopper_0005624,1,1,0.54961291
shopper_0005625,1,0,0.63450213
shopper_0005626,1,0,0.18112459
shopper_0005627,0,0,0.58284850
shopper_0005628,0,0,0.80003500
shopper_0005629,0,0,0.41851428
shopper_0005630,1,0,0.77076141
shopper_0005631,0,0,0.28440722
